WBodyID	WaterBodyName	DataSource	Actual_StationID	StationID	StationName	Actual_Latitude	Actual_Longitude	ActivityDepth	SampleDate	Alk_CaCO3_mgl	Alk_CaCO3_mgl_QA	Anatoxin_ugl	Anatoxin_ugl_QA	C_organic_mgl	C_organic_mgl_QA	Ca_mgl	Ca_mgl_QA	Chla_ugl	Chla_ugl_QA	ChlaC_ugl	ChlaC_ugl_QA	chlb_ugl	chlb_ugl_QA	Cl_mgl	Cl_mgl_QA	Color_true_pcu	Color_true_pcu_QA	Cond_umhocm	Cond_umhocm_QA	DO_mgl	DO_mgl_QA	DO_percent	DO_percent_QA	Ecoli_100ml	Ecoli_100ml_QA	F_mgl	F_mgl_QA	Fe_ugl	Fe_ugl_QA	hardness_mglCaCO3	hardness_mglCaCO3_QA	K_mgl	K_mgl_QA	Mg_mgl	Mg_mgl_QA	Na_mgl	Na_mgl_QA	NH3_N_ugl	NH3_N_ugl_QA	NO2_ugl	NO2_ugl_QA	NOx_ugl	NOx_ugl_QA	OP_mgl	OP_mgl_QA	pH	pH_QA	Pheo_ugl	Pheo_ugl_QA	Salinity_ppt	Salinity_ppt_QA	Salinity_PSS	Salinity_PSS_QA	Secchi_m	Secchi_m_QA	Si_ugl	Si_ugl_QA	SO4_mgl	SO4_mgl_QA	TDS_mgl	TDS_mgl_QA	TempW_C	TempW_C_QA	TempW_Ce	TempW_Ce_QA	TKN_ugl	TKN_ugl_QA	TN_ugl	TN_ugl_QA	TP_ugl	TP_ugl_QA	TSI	TSI_QA	TSS_mgl	TSS_mgl_QA	Turb_ntu	Turb_ntu_QA	VSS_mgl	VSS_mgl_QA
1002667	Okeechobee, Lake	WIN_21FLSFWM	="4698"	="4698"	="CLV10A"	26.91607804	-80.62466250	0.5	6/23/2021 12:43:00 PM	107						36.3				13.3		0.555		45.6		30		407		7.31										125.9		5		8.6		25.3		5	U	2	I	193		0.063		8.2		0.469						0.2		8580		23.1				29.2		29.2				1350						24		36.9		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="4698"	="4698"	="CLV10A"	26.91607804	-80.62466250	0.3	6/23/2021 12:44:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	5/5/2020 11:00:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	5/20/2020 10:47:00 AM	111						41.2				44.9				48.2		30		421		7.98										141.9		5.7		9.4		28.1		19	G	2	U	5	U	0.044		8.5		2.1						0.2		7380		26.2				26.9		26.9				1620		194		70		48		51.5		19	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	5/20/2020 10:48:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	6/2/2020 10:59:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	6/2/2020 11:00:00 AM	109						42.2				19.4				50.6		28		404		7.2										143.6		5.4		9.3		29		9	I	2	U	27		0.038		8.4		0.933						0.2		6750		27.2				29.3		29.3				1270		134		62		20	I	24.7		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	6/23/2020 10:29:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	6/23/2020 10:30:00 AM	91						36.9				23.2		0.933		45.1		34		389		7.18										126.1		5.2		8.3		25.3		11		2	U	5	U	0.048		8.3		0.795						0.4		5100		24.2				31.4		31.4				1100		122		61		14	I	15.8		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	7/7/2020 10:20:00 AM	93						36.3				70.6		2.09		45.7		50		391		7.34										125.9		5.2		8.5		25.3		19	G	2	U	7	I	0.026		8.7		1.68						0.2		6350		25.2				31.1		31.1				2050		186		76		23	I	27.9		12	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	7/7/2020 10:22:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	7/21/2020 10:18:00 AM	92						37.2				47.6		2.39		46.3		43		401		7.17										128.9		5.4		8.7		26.4		21		2	I	99		0.032		8.1		1.7						0.4		5950		25.4				29.5		29.5				1480		122		69		26	I	17.6		13	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	7/21/2020 10:20:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	8/4/2020 10:40:00 AM	83						33.6				67.5	J	4.26	J	42.6		57		363		8.54										115.8		5		7.8		24.2		14	G	2	U	5	U	0.012		8.4		2.54	J					0.3		5240		20.5				30.8		30.8				1530		115		72		28	I	17.2		12	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	8/4/2020 10:41:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	8/25/2020 11:08:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	8/25/2020 11:08:00 AM	62						24.2				52.5		2.22		30.6		86		262		7.12										84.4		4		5.8		17.6		12		2	I	5	U	0.041		8		1.99						0.2		5190		15.5				29.9		29.9				1610		134		71		25		18.2		11	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	9/8/2020 11:12:00 AM	71						27.7				34.7		1.8		34.3		60		309		7.11										95		4		6.3		19.4		11		3	I	71		0.013		7.9		2.01						1		4570		15				28.7		28.7				1250		72		64		12	I	8.1		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	9/8/2020 11:15:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	9/23/2020 10:46:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	9/23/2020 10:49:00 AM	81						30				26.9		1.45		37.4		56		330		7.52										103.6		4.5		7		21.3		12		2	I	34		0.026		8		1.58						0.3		6390		17.9				27.9		27.9				1460		91		64		13	I	11.6		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	10/6/2020 10:03:00 AM	96						35.4				3.55		0.064	U	40.7		27		376		7.13										122.5		5		8.2		25		30		2	I	379		0.058		8.1		0.454						0.3		8930		21.8				27.1		27.1				1330		128		50		21		31.2		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	10/6/2020 10:04:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	10/21/2020 10:55:00 AM	95						33.9				2.9		0.092	I	41.4		32		377		7.47										118.1		4.9		8.1		23.4		16		2	I	411		0.066		7.7		0.4						0.2		9400		21.8				25.7		25.7				1370		118		49		18		19.9		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	10/21/2020 10:57:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	11/17/2020 11:31:00 AM	100						35.6				4.62		0.123	I	41.6		25		374		7.83										123.2		4.9		8.3		24.2		8	I	2	U	284		0.058		8.1		0.736						0.2		9180		22.2				25.3		25.3				1520		184		53		55		62.4		15	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	12/15/2020 10:09:00 AM	102						33.8				16.3		0.656		41.5		43		370		9.44										116.3		4.6		7.7		24.1		14		2	I	316		0.061		8.1		0.608						0.2		8940		21.3				20.4		20.4				1450		164		62		20		45.3		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	1/5/2021 10:38:00 AM	101						34.3				3.92		0.08	U	41		33		361		9.16	J									118.2		4.7		7.9		23.5		15		2	U	440		0.06		8.2		0.4						0.2		9390		21.1				18.8		18.8				1570		185		52		26		59.5		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	2/9/2021 12:17:00 PM	102						34.2				7.67		0.728		40.8		31		372		9.18										117.9		4.7		7.9		24		12		2	I	432		0.058		8.2		0.496						0.2		9460		21				20.5		20.5				1570		125		57		12	I	54.7		6	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	3/10/2021 9:44:00 AM	110						34.1				7.52		0.328		41.9		35		365		8.97										117.8		4.5		7.9		23.5		7	I	2	U	433		0.083		8.3		0.736						0.1		9620		22.2				19.2		19.2				1740		253		58		58		90.1		18	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	4/6/2021 10:39:00 AM	102						35.1				7.31		0.552		41.6		34		378		8.4										120.2		4.6		7.9		23.8		9	I	2	I	404		0.089		8		0.312						0.2		10100		22.5				21.2		21.2				1520		152		57		6	U	52.2		6	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.5	5/4/2021 10:22:00 AM	104						36.4				92.2		5.82		43.8		36	G	383		8.36										125.1		4.8		8.3		25.1		11		3	IG	53		0.047		8.7		2.04						0.2		9600		22.3				28.7		28.7				2600		262		81		40		57.2		17	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.0466	-80.6523	0.3	5/4/2021 10:27:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.04657277	-80.65226389	0.3	5/18/2021 12:04:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.04657277	-80.65226389	0.5	5/18/2021 12:07:00 PM	96						35.6				14.1		0.268		43.2		40		386		7.89										122.5		4.8		8.2		24.8		16	G	2	I	114		0.051		8.3		0.516								8320		21.7				25.8		25.8				1270		135		59		21	I	26.1		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.04657277	-80.65226389	0.3	6/8/2021 10:07:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.04657277	-80.65226389	0.5	6/8/2021 10:09:00 AM	100						34.6				15.6		0.32		43.6		32		395		6.92										119.3		4.7		8		24.3		11		2	U	100		0.047		8.1		0.973						0.3		6790		21.8				28.6		28.6				1530		146		62		22	I	29.1		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.04657277	-80.65226389	0.3	6/22/2021 9:50:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="49080"	="49080"	="EASTSHORE"	27.04657277	-80.65226389	0.5	6/22/2021 9:51:00 AM	107						34.9				88.2		1.49		45.4		32		404		8.61										120.6		4.8		8.1		24.6		11		2	I	29		0.048		8.6		1.98						0.2		7690		23				29.7		29.7				1810		124		75		36	I	39.2		19	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.125	5/4/2020 8:47:00 AM	112						42.6				83.7				51.4		36		426		7.68										148.9		5.9		10.3		29.5		10		2	U	5	U	0.002	I	9.1		4.36						0.2								24		24				845		8		75		32		16.7		21	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.2	5/4/2020 8:47:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.2	6/1/2020 8:50:00 AM	70						31.9				19.6				51.2		91		373		5.81										110.8		6.1		7.5		27.3		10		2	I	5	U	0.003	I	8.1		1.03						0.4	S							28.8		28.8				976		19		61		8	I	6.3		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.3	6/1/2020 8:50:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.3	7/6/2020 9:00:00 AM	23		0.25	U			12.9				1.13		0.1		32		644		184		4.73										50.8		2.6		4.5		16.8		235		15		26		0.129		6.6		0.29						0.2								27.9		27.9				2280		165		47		4	I	2.5		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.3	8/17/2020 9:03:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.5	8/17/2020 9:03:00 AM	50						24.7				42.4		1.61		37		283		280		4.91										88.7		4.8		6.6		19.2		77		7		55	G	0.023		7.9		4.06						0.3								29.7		29.7				1700		43		69		5	I	3.1		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.5	9/8/2020 9:01:00 AM	78						32.9				50.8		1.26		40.1		118		355		6.62										114.2		5.1		7.8		23.3		18		2	I	6	I	0.002	U	8		2.55						0.4								28.3		28.3				1070		10		68		8	I	4.4		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.3	9/8/2020 9:01:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.5	10/5/2020 8:35:00 AM	35						14.5				2.94		0.157		24.2		392		176		3.95										52.3		3		3.9		12.9		90		12		57		0.086		6.9		0.368						0.4								25.8		25.8				1620		115		50		3	U	1.4		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.3	10/5/2020 11:39:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.5	11/2/2020 8:49:00 AM	45						19.3				14.8		0.784		27.8		333		225		1.69										69.7		3.9		5.2		15.2		50	G	6		6	I	0.037		6.6		0.877						0.3								25.8		25.8				1350		62		61		4	I	2.8			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.5	12/7/2020 11:02:00 AM	49						22.5				13		1.04		33.7		232		256	J	7.73	J									81.4		4.8		6.1		18.3		40		12		130		0.056		7.3	J	0.661	J					0.3								20.1		20.1				1430		76		60		3	I	2.5		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.5	1/4/2021 9:30:00 AM	62						26.4				29.9		1.88		36		131		298		8.64										93.7		5		6.7		19		15		9		147		0.018		7.9		3.32	J					0.7								20.2		20.2				1180		34		65		9	I	4.8		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.5	2/1/2021 10:15:00 AM	56						23.1				12.4		1.34		36.8		195		282		4.7										84		5.9		6.4		19.9		55		4		5	I	0.061		7	J	1.3						0.5								18.9		18.9				1260		84		59		4	U	1.7		4	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.5	3/1/2021 9:04:00 AM	72						28.7				42.1		2.05		39.9		94		337		7.47										103.1		5.7		7.6		21.8		12		4		27		0.013		7.8		2.42						0.5								24		24				991		30		68		13	I	6.8		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.9594	-81.0693	0.45	4/27/2021 8:50:00 AM	89						35.8				77.3		4.05		44.9		65		382		3.25										126.3		5.8		9		26		16		2	I	5	U	0.006	I	7.4		4.77						0.4								23.8		23.8				921		23		75		23	I	12.5		16	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.95936027	-81.06934694	0.3	5/17/2021 8:40:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.95936027	-81.06934694	0.5	5/17/2021 8:40:00 AM	103						38.3				187		3.72		47.9		52		411		7.86										132.7		5.3		9		27		12		2	I	5	U	0.003	I	8.4		3.86						0.3								23.2		23.2				948		14		82		30	I	19.2		21	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.95936027	-81.06934694	0.5	6/7/2021 8:49:00 AM	95						36.9				96.4		2.6		50.9		70		409		6.47										129.7		5.7		9.1		27.6		14		2	U	5	U	0.002	I	8.7		2.94						0.3								28.1		28.1				1020		14		79		57		26.7		37	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6545"	="6545"	="FEBIN"	26.95936027	-81.06934694	0.3	6/7/2021 8:49:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.3	5/4/2020 8:36:00 AM	108		0.25	U			41.4				26.8				51.3		31		428		8.15										144.6		5.9		10		28.9		11		2	U	5	U	0.002	U	8.9		1.27						0.4								24.9		24.9				792		8		61		14	I	6.8		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.3	6/1/2020 8:34:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.5	6/1/2020 8:34:00 AM	87						36				65.5				44.4		40		378		7.54										125.3		5.6		8.6		25		14		2	U	5	U	0.002	U	9.2		1.66						0.4								29.5		29.5				871		8		74		18	I	8.3		14	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.5	7/6/2020 8:45:00 AM	90	J					38.5	J			78.7	J	1.27		48.1		108	J	405		6.69										134.6		6.3	J	9.3	J	26.4	J	21	GJ	2	IJ	5	UJ	0.002	UJ	8.8		2.96						0.3								28.8		28.8				1090	J	12	J	77		13	IJ	6.8	J	10	IJ
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.3	7/6/2020 8:45:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.3	8/17/2020 8:40:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.5	8/17/2020 8:40:00 AM	90						36.5				83.6		0.809		46.1		66		394		7.5										127.2		5.4		8.8		26.5		14	G	2	U	6	IG	0.002	U	8.9		1.4						0.4								30.5		30.5				929		7		73		11	I	5		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.5	9/8/2020 8:47:00 AM	97						38.7				37.1		0.718		45.9		35		407		7.45										134.2		5.5		9.2		27.6		8	I	2	U	9	I	0.002	U	8.8		1.56						0.8								28.4		28.4				821		8		65		9	I	4.1		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.3	9/8/2020 8:47:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.5	11/2/2020 8:40:00 AM	84						32.7				36		1.48		37.8		59		352		4.09										113		4.8		7.6		22.3		70		6		34		0.008		7.2		6.27						0.4								25.3		25.3				864		17		67		18	I	11.9			
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.5	12/7/2020 10:53:00 AM	74						26.9				24.7		2.85		36		106		303	J	5.05	J									94.4		4.6		6.6		19.6		15		3	I	15		0.025		7.3	J	2.54	J					0.4								19.7		19.7				944		42		63		10	I	6.8		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.5	1/4/2021 9:25:00 AM	78						30				27.4		1.51		37.5		82		324		8.73										104.1		4.6		7.1		21		12		2	I	26		0.011		8		3.2	J					0.5								20		20				860		22		63		13		9.5		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.5	2/1/2021 10:05:00 AM	87						32				14		0.78		38.1		68		343		4.18										111.1		4.3		7.6		22.1		55		3	I	16		0.031		6.9	J	3.18						0.4								18.3		18.3				885		43		60		24		11.4		13	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.5	3/1/2021 8:55:00 AM	90						32.6				38.1		1.62		39.5		53		358		8.2										114.1		4.9		7.9		22.7		10		2	U	5	U	0.013		8.5		2.31						0.4								24.3		24.3				782		25		68		23		13.9		11	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.9718	-81.0059	0.35	4/27/2021 8:40:00 AM	99						38.1				44.3		1.72		43.9		45		393		5.34										131.2		5		8.8		25.8		14		3	I	41		0.032		7.5		3.85						0.3								24		24				816		46		71		32		20.1		16	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.97180471	-81.00593694	0.3	5/17/2021 8:32:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.97180471	-81.00593694	0.375	5/17/2021 8:32:00 AM	102						37.7				60.6		1.62		46.3		38		403		7.53										130.4		5		8.8		25.8		12		2	I	5	U	0.002	I	8.4		2.12						0.3								23.3		23.3				875		15		71		26		17.1		16	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="6546"	="6546"	="FEBOUT"	26.97180471	-81.00593694	0.5	6/7/2021 8:42:00 AM	101						38.8				122		2.2		48		42		405		6.82										134.9		4.9		9.2		27.1		11		2	U	5	U	0.002	I	9		2.6						0.3								27.7		27.7				921		11		79		39		19.4		24	
